time_utc,load_mw_actual,load_mw_dam,load_mw_rtpd
2022-06-07 15:00:00,26020,24332,24430.5000
2022-06-07 16:00:00,25633,24001,23889.7500
2022-06-07 17:00:00,25712,23744,23774.5000
2022-06-07 18:00:00,26057,23971,24166.5000
2022-06-07 19:00:00,26783,24499,25014.0000
2022-06-07 20:00:00,27961,25603,26549.5000
2022-06-07 21:00:00,29468,26928,28009.2500
2022-06-07 22:00:00,30879,28533,29595.2500
2022-06-07 23:00:00,31708,30025,30903.0000
2022-06-08 00:00:00,32482,31346,32025.2500
2022-06-08 01:00:00,32852,32207,32501.5000
2022-06-08 02:00:00,32537,32055,32219.7500
2022-06-08 03:00:00,31976,31698,31844.0000
2022-06-08 04:00:00,30731,30749,30794.0000
2022-06-08 05:00:00,28495,28493,28466.0000
2022-06-08 06:00:00,26382,26305,26262.7500
2022-06-08 07:00:00,24769,24571,24609.0000
2022-06-08 08:00:00,23592,23324,23296.7500
2022-06-08 09:00:00,22907,22385,22395.7500
2022-06-08 10:00:00,22540,21941,21994.5000
2022-06-08 11:00:00,22761,22077,22134.2500
2022-06-08 12:00:00,23711,22809,22906.0000
2022-06-08 13:00:00,25066,23881,23902.0000
2022-06-08 14:00:00,26429,24690,24798.0000
2022-06-08 15:00:00,27018,24849,24777.0000
2022-06-08 16:00:00,26840,24590,24576.7500
2022-06-08 17:00:00,26945,24788,24436.2500
2022-06-08 18:00:00,27367,25342,24895.7500
2022-06-08 19:00:00,27947,26168,25604.2500
2022-06-08 20:00:00,29168,27646,26954.7500
2022-06-08 21:00:00,30673,29219,28703.0000
2022-06-08 22:00:00,31852,30946,30583.7500
2022-06-08 23:00:00,32914,32414,31910.0000
2022-06-09 00:00:00,34004,33659,33080.7500
2022-06-09 01:00:00,34178,34120,33740.7500
2022-06-09 02:00:00,33304,33784,33449.7500
2022-06-09 03:00:00,32673,33109,32438.2500
2022-06-09 04:00:00,31329,32013,31438.0000
2022-06-09 05:00:00,29019,29624,29086.0000
2022-06-09 06:00:00,27016,27353,26755.5000
2022-06-09 07:00:00,25366,25262,25023.5000
2022-06-09 08:00:00,24191,23972,23710.5000
2022-06-09 09:00:00,23277,23056,22800.2500
2022-06-09 10:00:00,22914,22514,22317.7500
2022-06-09 11:00:00,23093,22594,22396.0000
2022-06-09 12:00:00,23771,23407,23195.2500
2022-06-09 13:00:00,24954,24486,24121.7500
2022-06-09 14:00:00,26298,25393,25084.2500
2022-06-09 15:00:00,27135,25820,25164.5000
2022-06-09 16:00:00,27284,25710,24843.2500
2022-06-09 17:00:00,27660,25955,25000.5000
2022-06-09 18:00:00,28222,26882,25807.5000
2022-06-09 19:00:00,29147,28029,27068.5000
2022-06-09 20:00:00,30429,29902,29019.2500
2022-06-09 21:00:00,31900,31674,30849.2500
2022-06-09 22:00:00,33701,33569,32775.7500
2022-06-09 23:00:00,35308,35227,34333.2500
2022-06-10 00:00:00,36200,36318,35571.7500
2022-06-10 01:00:00,36026,36579,35957.2500
2022-06-10 02:00:00,35347,35964,35039.2500
2022-06-10 03:00:00,34486,35106,34378.5000
2022-06-10 04:00:00,33073,33874,33152.2500
2022-06-10 05:00:00,30605,31323,30661.0000
2022-06-10 06:00:00,28234,28782,28157.5000
2022-06-10 07:00:00,26540,27028,26228.5000
2022-06-10 08:00:00,25308,25679,24764.5000
2022-06-10 09:00:00,24287,24641,23693.7500
2022-06-10 10:00:00,23590,23993,23116.2500
2022-06-10 11:00:00,23668,23936,23096.7500
2022-06-10 12:00:00,24354,24643,23729.7500
2022-06-10 13:00:00,25757,25692,24630.5000
2022-06-10 14:00:00,27495,26920,25674.2500
2022-06-10 15:00:00,28884,27616,26106.0000
2022-06-10 16:00:00,29757,27914,26510.0000
2022-06-10 17:00:00,30471,28650,27753.2500
2022-06-10 18:00:00,31145,30034,29078.5000
2022-06-10 19:00:00,32357,31582,30429.5000
2022-06-10 20:00:00,34204,33612,32704.5000
2022-06-10 21:00:00,36052,35549,34677.0000
2022-06-10 22:00:00,37462,37422,36532.0000
2022-06-10 23:00:00,38601,38702,37736.5000
2022-06-11 00:00:00,39260,39812,38457.2500
2022-06-11 01:00:00,39082,39757,38685.2500
2022-06-11 02:00:00,38054,38628,37643.0000
2022-06-11 03:00:00,36427,37329,36869.7500
2022-06-11 04:00:00,34905,35842,35109.0000
2022-06-11 05:00:00,32409,33099,32557.2500
2022-06-11 06:00:00,29928,30349,29871.0000
2022-06-11 07:00:00,27966,27321,27642.7500
2022-06-11 08:00:00,26312,25597,25791.2500
2022-06-11 09:00:00,25054,24304,24475.0000
2022-06-11 10:00:00,24092,23394,23589.7500
2022-06-11 11:00:00,23714,22953,23083.7500
2022-06-11 12:00:00,23659,22830,23001.2500
2022-06-11 13:00:00,23985,22620,22897.7500
2022-06-11 14:00:00,25159,22962,23436.5000
2022-06-11 15:00:00,25943,23532,23715.0000
2022-06-11 16:00:00,26358,24061,23978.0000
2022-06-11 17:00:00,27219,24997,24714.5000
2022-06-11 18:00:00,28082,26204,26185.7500
2022-06-11 19:00:00,29229,27601,27527.0000
2022-06-11 20:00:00,30860,29198,28986.2500
2022-06-11 21:00:00,31858,30724,30500.2500
2022-06-11 22:00:00,32898,32482,31864.0000
2022-06-11 23:00:00,34070,34105,33081.0000
2022-06-12 00:00:00,35254,35412,34260.5000
2022-06-12 01:00:00,35631,35916,35134.2500
2022-06-12 02:00:00,34913,35235,34542.2500
2022-06-12 03:00:00,33832,34189,33811.7500
2022-06-12 04:00:00,32422,32997,32624.7500
2022-06-12 05:00:00,30178,30843,30332.7500
2022-06-12 06:00:00,28057,28469,27971.0000
2022-06-12 07:00:00,26176,26278,25987.2500
2022-06-12 08:00:00,24796,24746,24363.5000
2022-06-12 09:00:00,23831,23641,23307.2500
2022-06-12 10:00:00,23165,22704,22542.0000
2022-06-12 11:00:00,22688,22239,22103.5000
2022-06-12 12:00:00,22357,21990,21793.7500
2022-06-12 13:00:00,22350,21532,21280.5000
2022-06-12 14:00:00,22727,21776,21570.0000
2022-06-12 15:00:00,23209,22001,21416.5000
2022-06-12 16:00:00,23679,22133,21349.5000
2022-06-12 17:00:00,24385,22587,21821.2500
2022-06-12 18:00:00,25180,23277,22844.7500
2022-06-12 19:00:00,26211,23977,23932.2500
2022-06-12 20:00:00,26860,25118,25022.0000
2022-06-12 21:00:00,27517,26434,26076.5000
2022-06-12 22:00:00,28757,27880,27459.2500
2022-06-12 23:00:00,29819,29229,28656.0000
2022-06-13 00:00:00,30570,30829,29814.5000
2022-06-13 01:00:00,30880,31646,30546.2500
2022-06-13 02:00:00,30626,31412,30162.5000
2022-06-13 03:00:00,30153,30821,29920.5000
2022-06-13 04:00:00,29111,30092,29150.0000
2022-06-13 05:00:00,27174,28156,27230.0000
2022-06-13 06:00:00,25306,25853,24988.2500
2022-06-13 07:00:00,23813,23941,23426.2500
2022-06-13 08:00:00,22684,22667,22300.0000
2022-06-13 09:00:00,22033,21950,21563.7500
2022-06-13 10:00:00,21856,21615,21225.2500
2022-06-13 11:00:00,22143,21813,21413.7500
2022-06-13 12:00:00,23245,22680,22321.5000
2022-06-13 13:00:00,24972,23664,23330.5000
2022-06-13 14:00:00,26342,24486,24370.2500
2022-06-13 15:00:00,26747,24521,24353.2500
2022-06-13 16:00:00,26478,24042,23791.7500
2022-06-13 17:00:00,26167,23642,23491.7500
2022-06-13 18:00:00,25965,23549,23319.5000
2022-06-13 19:00:00,25814,23766,23386.0000
2022-06-13 20:00:00,26035,24326,24076.2500
2022-06-13 21:00:00,26633,25095,24848.2500
2022-06-13 22:00:00,27731,26307,26176.7500
2022-06-13 23:00:00,29186,27589,27243.2500
2022-06-14 00:00:00,30562,29091,28656.0000
2022-06-14 01:00:00,30808,30007,30052.2500
2022-06-14 02:00:00,30577,30201,30183.7500
2022-06-14 03:00:00,30247,30020,30024.2500
2022-06-14 04:00:00,29627,29265,29158.7500
2022-06-14 05:00:00,27751,27273,27489.5000
2022-06-14 06:00:00,25974,25204,25459.2500
2022-06-14 07:00:00,24548,23608,23951.5000
2022-06-14 08:00:00,23560,22528,22775.0000
2022-06-14 09:00:00,22897,21770,22012.7500
2022-06-14 10:00:00,22499,21409,21724.0000
2022-06-14 11:00:00,22490,21464,21903.5000
2022-06-14 12:00:00,23463,22245,22737.5000
2022-06-14 13:00:00,25140,23231,23637.5000
2022-06-14 14:00:00,26077,24107,24265.5000
2022-06-14 15:00:00,26078,24082,23937.5000
2022-06-14 16:00:00,25591,23673,23221.2500
2022-06-14 17:00:00,25413,23443,22772.5000
2022-06-14 18:00:00,25783,23595,22853.5000
2022-06-14 19:00:00,26415,24104,23321.2500
2022-06-14 20:00:00,27204,25053,24540.0000
2022-06-14 21:00:00,28551,26346,26234.2500
2022-06-14 22:00:00,30102,27933,28107.5000
2022-06-14 23:00:00,31578,29490,29741.5000
2022-06-15 00:00:00,32779,30896,31244.7500
2022-06-15 01:00:00,33080,31766,32160.7500
2022-06-15 02:00:00,32721,31781,32183.2500
2022-06-15 03:00:00,32046,31415,31966.5000
2022-06-15 04:00:00,30944,30492,30928.2500
2022-06-15 05:00:00,28734,28411,28646.7500
2022-06-15 06:00:00,26525,26233,26456.5000
2022-06-15 07:00:00,25087,25007,24397.5000
2022-06-15 08:00:00,23906,23734,23500.7500
2022-06-15 09:00:00,23089,22823,22586.7500
2022-06-15 10:00:00,22687,22242,22140.7500
2022-06-15 11:00:00,22912,22278,22271.0000
2022-06-15 12:00:00,23764,22974,23049.5000
2022-06-15 13:00:00,24910,23908,24028.2500
2022-06-15 14:00:00,26195,24815,24805.7500
2022-06-15 15:00:00,26613,25041,24850.2500
2022-06-15 16:00:00,26821,24898,24838.2500
2022-06-15 17:00:00,27453,24985,24913.0000
2022-06-15 18:00:00,28215,25644,25250.7500
2022-06-15 19:00:00,29162,26750,26224.0000
2022-06-15 20:00:00,30176,28204,28001.5000
2022-06-15 21:00:00,31350,29782,29825.5000
2022-06-15 22:00:00,32867,31368,31518.0000
2022-06-15 23:00:00,34125,32731,33204.2500
2022-06-16 00:00:00,34945,34037,34431.5000
2022-06-16 01:00:00,34966,34755,34802.0000
2022-06-16 02:00:00,34099,34310,34186.7500
2022-06-16 03:00:00,33195,33471,33305.2500
2022-06-16 04:00:00,31860,32494,31865.0000
2022-06-16 05:00:00,29593,30281,29609.0000
2022-06-16 06:00:00,27346,27856,27239.2500
2022-06-16 07:00:00,25748,25136,25464.7500
2022-06-16 08:00:00,24592,23796,24097.7500
2022-06-16 09:00:00,23616,22856,23161.0000
2022-06-16 10:00:00,23062,22282,22654.0000
2022-06-16 11:00:00,23297,22358,22714.2500
2022-06-16 12:00:00,24054,23122,23477.0000
2022-06-16 13:00:00,25442,24096,24326.7500
2022-06-16 14:00:00,26954,25053,25084.5000
2022-06-16 15:00:00,27910,25242,25024.0000
2022-06-16 16:00:00,27446,24830,25012.2500
2022-06-16 17:00:00,26922,24720,24879.5000
2022-06-16 18:00:00,27236,25028,25035.0000
2022-06-16 19:00:00,27942,25689,25680.0000
2022-06-16 20:00:00,29013,26874,27001.5000
2022-06-16 21:00:00,30390,28152,28541.7500
2022-06-16 22:00:00,31463,29512,30297.0000
2022-06-16 23:00:00,32573,30896,31498.7500
2022-06-17 00:00:00,33056,32187,32596.2500
2022-06-17 01:00:00,33171,32863,33109.2500
2022-06-17 02:00:00,32492,32330,32543.7500
2022-06-17 03:00:00,31759,31744,31818.5000
2022-06-17 04:00:00,30501,30908,30811.2500
2022-06-17 05:00:00,28410,28875,28481.7500
2022-06-17 06:00:00,26455,26616,26215.5000
2022-06-17 07:00:00,25090,24730,24682.7500
2022-06-17 08:00:00,23971,23535,23531.2500
2022-06-17 09:00:00,23207,22720,22716.5000
2022-06-17 10:00:00,22801,22139,22287.7500
2022-06-17 11:00:00,23031,22271,22414.5000
2022-06-17 12:00:00,23736,23020,23164.2500
2022-06-17 13:00:00,24760,23852,23977.0000
2022-06-17 14:00:00,25934,24754,24643.5000
2022-06-17 15:00:00,26335,24852,24463.2500
2022-06-17 16:00:00,26428,24213,24116.5000
2022-06-17 17:00:00,26598,23709,23582.2500
2022-06-17 18:00:00,26417,23356,23386.5000
2022-06-17 19:00:00,26193,23113,23146.0000
2022-06-17 20:00:00,25952,23406,23467.7500
2022-06-17 21:00:00,25857,23886,23719.5000
2022-06-17 22:00:00,26203,24747,24452.7500
2022-06-17 23:00:00,26951,25794,25286.7500
2022-06-18 00:00:00,27596,26981,26290.0000
2022-06-18 01:00:00,28069,27928,27334.5000
2022-06-18 02:00:00,28034,28087,27477.7500
2022-06-18 03:00:00,28207,28204,27625.0000
2022-06-18 04:00:00,27674,28018,27648.7500
2022-06-18 05:00:00,26226,26648,26155.0000
2022-06-18 06:00:00,24697,24951,24429.7500
2022-06-18 07:00:00,23517,23214,23104.5000
2022-06-18 08:00:00,22553,22110,22085.0000
2022-06-18 09:00:00,21859,21300,21381.0000
2022-06-18 10:00:00,21449,20629,20935.7500
2022-06-18 11:00:00,21384,20495,20816.5000
2022-06-18 12:00:00,21458,20645,20893.5000
2022-06-18 13:00:00,21952,20494,20718.7500
2022-06-18 14:00:00,22506,20521,20705.7500
2022-06-18 15:00:00,22388,20322,20247.5000
2022-06-18 16:00:00,21850,19602,19300.2500
2022-06-18 17:00:00,21100,18798,18578.5000
2022-06-18 18:00:00,20565,18243,17753.2500
2022-06-18 19:00:00,20359,18013,17642.7500
2022-06-18 20:00:00,20488,18117,18051.2500
2022-06-18 21:00:00,20896,18593,18761.2500
2022-06-18 22:00:00,21816,19609,20202.7500
2022-06-18 23:00:00,23207,21082,21564.7500
2022-06-19 00:00:00,25028,23007,23188.7500
2022-06-19 01:00:00,25691,24676,24716.7500
2022-06-19 02:00:00,25954,25379,25411.5000
2022-06-19 03:00:00,26243,25839,25826.2500
2022-06-19 04:00:00,25847,25724,25984.0000
2022-06-19 05:00:00,24773,24602,24655.0000
2022-06-19 06:00:00,23596,23343,23113.0000
2022-06-19 07:00:00,22479,22604,21929.7500
2022-06-19 08:00:00,21517,21627,21010.0000
2022-06-19 09:00:00,20867,20847,20315.2500
2022-06-19 10:00:00,20477,20339,19851.7500
2022-06-19 11:00:00,20282,20065,19676.7500
2022-06-19 12:00:00,20243,20013,19541.0000
2022-06-19 13:00:00,20724,19599,19007.2500
2022-06-19 14:00:00,21318,19433,18775.0000
2022-06-19 15:00:00,21089,19051,18214.0000
2022-06-19 16:00:00,20256,18344,17420.2500
2022-06-19 17:00:00,19544,17840,16828.5000
2022-06-19 18:00:00,19197,17483,16636.5000
2022-06-19 19:00:00,19161,17673,16848.2500
2022-06-19 20:00:00,19859,18156,17503.0000
2022-06-19 21:00:00,20858,19253,18733.0000
2022-06-19 22:00:00,22452,20746,20347.7500
2022-06-19 23:00:00,24141,22562,22359.2500
2022-06-20 00:00:00,25396,24877,24457.5000
2022-06-20 01:00:00,26600,26653,25893.7500
2022-06-20 02:00:00,27080,27279,26491.0000
2022-06-20 03:00:00,27242,27471,26809.2500
2022-06-20 04:00:00,26831,27087,26615.2500
2022-06-20 05:00:00,25338,25455,25104.7500
2022-06-20 06:00:00,23701,23820,23507.7500
2022-06-20 07:00:00,22487,23416,22186.7500
2022-06-20 08:00:00,21547,22422,21185.2500
2022-06-20 09:00:00,20997,21772,20540.7500
2022-06-20 10:00:00,20650,21527,20292.0000
2022-06-20 11:00:00,20991,21839,20609.2500
2022-06-20 12:00:00,21883,22657,21384.5000
2022-06-20 13:00:00,23185,23623,22296.5000
2022-06-20 14:00:00,24608,24404,23048.0000
2022-06-20 15:00:00,25468,24426,23104.7500
2022-06-20 16:00:00,25744,24236,23013.7500
2022-06-20 17:00:00,26067,24131,23409.7500
2022-06-20 18:00:00,26647,24639,24108.5000
2022-06-20 19:00:00,27439,25576,24941.5000
2022-06-20 20:00:00,28552,27021,27197.7500
2022-06-20 21:00:00,30442,28707,29058.7500
2022-06-20 22:00:00,32514,30385,31194.0000
2022-06-20 23:00:00,34607,31784,33050.5000
2022-06-21 00:00:00,36126,33347,34706.5000
2022-06-21 01:00:00,36415,34053,35679.2500
2022-06-21 02:00:00,35692,33733,35362.0000
2022-06-21 03:00:00,34602,33028,34633.3333
2022-06-21 04:00:00,33036,31823,33404.7500
2022-06-21 05:00:00,30437,29366,30649.0000
2022-06-21 06:00:00,27873,26914,27929.7500
2022-06-21 07:00:00,26034,25311,25960.2500
2022-06-21 08:00:00,24674,23942,24415.2500
2022-06-21 09:00:00,23662,22916,23392.7500
2022-06-21 10:00:00,23265,22323,22824.2500
2022-06-21 11:00:00,23316,22433,22809.7500
2022-06-21 12:00:00,24165,23095,23520.7500
2022-06-21 13:00:00,25626,23959,24432.5000
2022-06-21 14:00:00,26978,24936,25236.2500
2022-06-21 15:00:00,27885,25468,25519.0000
2022-06-21 16:00:00,28373,25538,25915.7500
2022-06-21 17:00:00,29362,25922,26469.0000
2022-06-21 18:00:00,30409,26847,27638.2500
2022-06-21 19:00:00,31679,28247,29112.5000
2022-06-21 20:00:00,33170,30103,31236.7500
2022-06-21 21:00:00,34900,32035,33346.2500
2022-06-21 22:00:00,36570,33939,34881.5000
2022-06-21 23:00:00,38091,35673,37147.5000
2022-06-22 00:00:00,39138,36880,38187.7500
2022-06-22 01:00:00,39221,37277,38421.2500
2022-06-22 02:00:00,38294,36584,37838.5000
2022-06-22 03:00:00,37086,35494,36984.2500
2022-06-22 04:00:00,35365,34025,35678.2500
2022-06-22 05:00:00,32498,31279,32699.5000
2022-06-22 06:00:00,29748,28661,29793.5000
2022-06-22 07:00:00,27820,26911,27633.2500
2022-06-22 08:00:00,26394,25348,26011.2500
2022-06-22 09:00:00,25335,24183,24817.5000
2022-06-22 10:00:00,24555,23591,24094.2500
2022-06-22 11:00:00,24487,23598,24036.5000
2022-06-22 12:00:00,25040,24229,24546.0000
2022-06-22 13:00:00,26118,25150,25297.6667
2022-06-22 14:00:00,27511,26276,26345.2500
2022-06-22 15:00:00,28489,26920,27201.2500
2022-06-22 16:00:00,29811,27431,27876.7500
2022-06-22 17:00:00,30745,28335,28836.2500
2022-06-22 18:00:00,31452,29487,29623.2500
2022-06-22 19:00:00,32222,30841,30918.3333
2022-06-22 20:00:00,33635,32759,32287.2500
2022-06-22 21:00:00,35208,34487,33756.0000
2022-06-22 22:00:00,36562,36093,35317.2500
2022-06-22 23:00:00,37241,37507,36762.7500
2022-06-23 00:00:00,37370,38445,37246.5000
2022-06-23 01:00:00,36874,38571,36736.5000
2022-06-23 02:00:00,36103,37551,35725.6667
2022-06-23 03:00:00,35308,36409,34984.7500
2022-06-23 04:00:00,34016,35009,33987.2500
2022-06-23 05:00:00,31720,32380,31091.0000
2022-06-23 06:00:00,29209,29647,28905.5000
2022-06-23 07:00:00,27429,27709,27080.7500
2022-06-23 08:00:00,26032,26080,25539.5000
2022-06-23 09:00:00,25138,24771,24434.7500
2022-06-23 10:00:00,24767,24066,23856.0000
2022-06-23 11:00:00,24686,24091,23876.2500
2022-06-23 12:00:00,25277,24749,24623.7500
2022-06-23 13:00:00,26601,25673,25405.7500
2022-06-23 14:00:00,28250,26739,26578.6667
2022-06-23 15:00:00,29814,27387,26615.5000
2022-06-23 16:00:00,30329,27811,27692.5000
2022-06-23 17:00:00,31091,28720,28608.7500
2022-06-23 18:00:00,31887,30154,29993.0000
2022-06-23 19:00:00,33350,31697,31534.0000
2022-06-23 20:00:00,35456,33654,33476.5000
2022-06-23 21:00:00,36854,35405,35345.2500
2022-06-23 22:00:00,37853,37231,37160.5000
2022-06-23 23:00:00,38833,38467,38214.5000
2022-06-24 00:00:00,39759,39162,38785.5000
2022-06-24 01:00:00,39804,39390,38984.0000
2022-06-24 02:00:00,38742,38321,38183.7500
2022-06-24 03:00:00,37131,37347,37443.7500
2022-06-24 04:00:00,35376,36063,35905.7500
2022-06-24 05:00:00,32614,33257,32672.5000
2022-06-24 06:00:00,29858,30412,29897.0000
2022-06-24 07:00:00,27834,27547,27660.5000
2022-06-24 08:00:00,26311,25837,25814.7500
2022-06-24 09:00:00,25241,24495,24639.0000
2022-06-24 10:00:00,24362,23793,23952.0000
2022-06-24 11:00:00,24216,23725,23760.5000
2022-06-24 12:00:00,24775,24248,24282.2500
2022-06-24 13:00:00,25763,25147,25019.0000
2022-06-24 14:00:00,27282,26188,25883.2500
2022-06-24 15:00:00,28509,26894,26184.0000
2022-06-24 16:00:00,29197,27185,26530.0000
2022-06-24 17:00:00,29696,27810,27574.5000
2022-06-24 18:00:00,30727,28949,28911.0000
2022-06-24 19:00:00,32219,30386,30647.0000
2022-06-24 20:00:00,34379,32224,32760.7500
2022-06-24 21:00:00,36282,34092,34761.0000
2022-06-24 22:00:00,37849,35775,36650.2500
2022-06-24 23:00:00,38923,37072,37942.2500
2022-06-25 00:00:00,39685,37945,38672.5000
2022-06-25 01:00:00,39417,38037,38679.2500
2022-06-25 02:00:00,38414,36924,37716.7500
2022-06-25 03:00:00,36768,35899,36843.7500
2022-06-25 04:00:00,34832,34758,35734.5000
2022-06-25 05:00:00,32240,32413,32540.2500
2022-06-25 06:00:00,29798,29786,29680.2500
2022-06-25 07:00:00,28010,27454,27466.0000
2022-06-25 08:00:00,26190,25728,25742.2500
2022-06-25 09:00:00,24876,24461,24468.7500
2022-06-25 10:00:00,23918,23545,23569.7500
2022-06-25 11:00:00,23551,23086,23057.5000
2022-06-25 12:00:00,23527,22937,22931.7500
2022-06-25 13:00:00,23914,22606,22677.7500
2022-06-25 14:00:00,24982,22969,22927.0000
2022-06-25 15:00:00,25380,23477,23075.7500
2022-06-25 16:00:00,25579,23867,23049.0000
2022-06-25 17:00:00,26050,24681,23664.5000
2022-06-25 18:00:00,26818,25755,24833.2500
2022-06-25 19:00:00,27925,27234,26256.7500
2022-06-25 20:00:00,29768,28842,27960.2500
2022-06-25 21:00:00,31187,30685,30016.0000
2022-06-25 22:00:00,33046,32806,31863.7500
2022-06-25 23:00:00,34616,34483,33626.0000
2022-06-26 00:00:00,35948,35916,35063.7500
2022-06-26 01:00:00,36468,36422,35622.2500
2022-06-26 02:00:00,35643,35679,35188.5000
2022-06-26 03:00:00,34327,34305,34365.5000
2022-06-26 04:00:00,32732,33151,33283.7500
2022-06-26 05:00:00,30511,31018,30666.7500
2022-06-26 06:00:00,28398,28592,28176.0000
2022-06-26 07:00:00,26490,26585,26165.5000
2022-06-26 08:00:00,24897,24977,24517.5000
2022-06-26 09:00:00,23779,23792,23378.5000
2022-06-26 10:00:00,22990,22995,22509.2500
2022-06-26 11:00:00,22486,22497,21941.0000
2022-06-26 12:00:00,22213,22159,21566.7500
2022-06-26 13:00:00,22555,21507,21025.2500
2022-06-26 14:00:00,23487,21430,21104.5000
2022-06-26 15:00:00,23614,21781,21246.7500
2022-06-26 16:00:00,23647,22307,21202.0000
2022-06-26 17:00:00,24003,23123,21690.0000
2022-06-26 18:00:00,25123,24745,22873.7500
2022-06-26 19:00:00,26650,26672,24402.5000
2022-06-26 20:00:00,28556,29014,26488.0000
2022-06-26 21:00:00,30712,31131,28684.2500
2022-06-26 22:00:00,32602,33312,30998.2500
2022-06-26 23:00:00,34442,35416,33068.2500
2022-06-27 00:00:00,36136,37279,34968.0000
2022-06-27 01:00:00,36933,37836,35928.0000
2022-06-27 02:00:00,36241,36957,35606.7500
2022-06-27 03:00:00,34924,35812,34861.7500
2022-06-27 04:00:00,33261,34480,33687.0000
2022-06-27 05:00:00,30776,31929,30771.5000
2022-06-27 06:00:00,28298,29218,28139.2500
2022-06-27 07:00:00,26425,26826,26059.5000
2022-06-27 08:00:00,25117,25242,24500.5000
2022-06-27 09:00:00,24415,24226,23557.5000
2022-06-27 10:00:00,23818,23648,22951.5000
2022-06-27 11:00:00,23808,23760,23051.5000
2022-06-27 12:00:00,24469,24560,23701.5000
2022-06-27 13:00:00,26084,25604,24633.0000
2022-06-27 14:00:00,27895,26821,25975.7500
2022-06-27 15:00:00,28664,27710,26714.7500
2022-06-27 16:00:00,29249,28610,27352.2500
2022-06-27 17:00:00,30670,29656,28146.7500
2022-06-27 18:00:00,31878,31473,29710.5000
2022-06-27 19:00:00,33380,33636,31553.0000
2022-06-27 20:00:00,35089,36194,33917.7500
2022-06-27 21:00:00,36890,38428,35924.5000
2022-06-27 22:00:00,38889,40207,37766.0000
2022-06-27 23:00:00,40259,41365,39329.7500
